2021-04-14 22:10:55,256 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Wed Apr 14 22:10:55 CST 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-15 10:11:41,565 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:11:41,741 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@4c1f22f3{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-04-15 10:11:41,795 | INFO  | Listening for connections at ws://activemq:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-04-15 10:11:41,796 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:11:41,798 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:activemq-42725-1618481501243-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:11:41,798 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:11:42,630 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-04-15 10:11:42,777 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-15 10:11:42,777 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-15 10:11:42,845 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-04-15 10:11:43,380 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-04-15 10:11:43,480 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-04-15 10:28:27,680 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Thu Apr 15 10:28:27 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-15 10:28:29,110 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:28:29,207 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-15 10:28:29,312 | INFO  | Recovering from the journal @1:246654 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-15 10:28:29,321 | INFO  | Recovery replayed 137 operations from the journal in 0.1 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-15 10:28:29,379 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-04-15 10:28:29,527 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:activemq-38123-1618482509394-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:28:29,966 | INFO  | Listening for connections at: tcp://activemq:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:28:29,995 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:28:30,006 | INFO  | Listening for connections at: amqp://activemq:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:28:30,012 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:28:30,020 | INFO  | Listening for connections at: stomp://activemq:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:28:30,029 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:28:30,033 | INFO  | Listening for connections at: mqtt://activemq:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:28:30,034 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:28:30,355 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@4c1f22f3{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-04-15 10:28:30,435 | INFO  | Listening for connections at ws://activemq:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-04-15 10:28:30,438 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:28:30,440 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:activemq-38123-1618482509394-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:28:30,441 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:28:31,432 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-04-15 10:28:31,553 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-15 10:28:31,554 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-15 10:28:31,592 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-04-15 10:28:32,110 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-04-15 10:28:32,197 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-04-15 10:33:37,529 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Thu Apr 15 10:33:37 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-15 10:33:39,366 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:33:39,491 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-15 10:33:39,635 | INFO  | Recovering from the journal @1:263432 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-15 10:33:39,644 | INFO  | Recovery replayed 58 operations from the journal in 0.128 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-15 10:33:39,667 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-04-15 10:33:39,831 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:activemq-45871-1618482819694-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:33:40,154 | INFO  | Listening for connections at: tcp://activemq:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:33:40,166 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:33:40,177 | INFO  | Listening for connections at: amqp://activemq:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:33:40,182 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:33:40,188 | INFO  | Listening for connections at: stomp://activemq:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:33:40,192 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:33:40,196 | INFO  | Listening for connections at: mqtt://activemq:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:33:40,202 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:33:40,396 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@4c1f22f3{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-04-15 10:33:40,486 | INFO  | Listening for connections at ws://activemq:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-04-15 10:33:40,492 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:33:40,494 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:activemq-45871-1618482819694-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:33:40,495 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:33:41,534 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-04-15 10:33:41,884 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-15 10:33:41,890 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-15 10:33:42,011 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-04-15 10:33:42,570 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-04-15 10:33:42,672 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-04-15 10:34:54,364 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Thu Apr 15 10:34:54 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-15 10:34:56,319 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:34:56,466 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-15 10:34:56,649 | INFO  | Recovering from the journal @1:270809 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-15 10:34:56,655 | INFO  | Recovery replayed 11 operations from the journal in 0.153 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-15 10:34:56,678 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-04-15 10:34:56,835 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:activemq-41439-1618482896702-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:34:57,032 | INFO  | Listening for connections at: tcp://activemq:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:34:57,046 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:34:57,059 | INFO  | Listening for connections at: amqp://activemq:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:34:57,065 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:34:57,073 | INFO  | Listening for connections at: stomp://activemq:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:34:57,077 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:34:57,083 | INFO  | Listening for connections at: mqtt://activemq:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:34:57,090 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:34:57,249 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@4c1f22f3{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-04-15 10:34:57,341 | INFO  | Listening for connections at ws://activemq:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-04-15 10:34:57,351 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:34:57,353 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:activemq-41439-1618482896702-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:34:57,355 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:34:58,272 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-04-15 10:34:58,505 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-15 10:34:58,514 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-15 10:34:58,601 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-04-15 10:34:59,300 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-04-15 10:34:59,363 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-04-15 10:36:17,530 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Thu Apr 15 10:36:17 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-15 10:36:19,870 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:36:20,015 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-15 10:36:20,132 | INFO  | Recovering from the journal @1:272593 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-15 10:36:20,139 | INFO  | Recovery replayed 11 operations from the journal in 0.106 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-15 10:36:20,149 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-04-15 10:36:20,291 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:activemq-43065-1618482980163-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:36:20,573 | INFO  | Listening for connections at: tcp://activemq:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:36:20,581 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:36:20,613 | INFO  | Listening for connections at: amqp://activemq:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:36:20,616 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:36:20,637 | INFO  | Listening for connections at: stomp://activemq:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:36:20,639 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:36:20,650 | INFO  | Listening for connections at: mqtt://activemq:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:36:20,658 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:36:20,932 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@4c1f22f3{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-04-15 10:36:20,982 | INFO  | Listening for connections at ws://activemq:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-04-15 10:36:20,984 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:36:20,986 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:activemq-43065-1618482980163-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:36:20,987 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:36:22,063 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-04-15 10:36:22,308 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-15 10:36:22,343 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-15 10:36:22,464 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-04-15 10:36:23,109 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-04-15 10:36:23,257 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-04-15 10:52:53,920 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Thu Apr 15 10:52:53 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-15 10:52:55,939 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:52:56,039 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-15 10:52:56,201 | INFO  | Recovering from the journal @1:274377 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-15 10:52:56,207 | INFO  | Recovery replayed 24 operations from the journal in 0.146 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-15 10:52:56,229 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-04-15 10:52:56,385 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:activemq-40109-1618483976251-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:52:56,783 | INFO  | Listening for connections at: tcp://activemq:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:52:56,794 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:52:56,807 | INFO  | Listening for connections at: amqp://activemq:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:52:56,809 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:52:56,818 | INFO  | Listening for connections at: stomp://activemq:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:52:56,827 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:52:56,834 | INFO  | Listening for connections at: mqtt://activemq:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:52:56,842 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:52:56,998 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@4c1f22f3{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-04-15 10:52:57,046 | INFO  | Listening for connections at ws://activemq:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-04-15 10:52:57,049 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:52:57,051 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:activemq-40109-1618483976251-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:52:57,052 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:52:58,212 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-04-15 10:52:58,546 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-15 10:52:58,549 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-15 10:52:58,653 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-04-15 10:52:59,224 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-04-15 10:52:59,324 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-04-15 11:12:01,080 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Thu Apr 15 11:12:01 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-15 11:12:03,920 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-04-15 11:12:04,057 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-15 11:12:04,248 | INFO  | Recovering from the journal @1:277708 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-15 11:12:04,263 | INFO  | Recovery replayed 216 operations from the journal in 0.164 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-15 11:12:04,278 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-04-15 11:12:04,443 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:activemq-46035-1618485124302-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-04-15 11:12:05,067 | INFO  | Listening for connections at: tcp://activemq:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 11:12:05,070 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 11:12:05,084 | INFO  | Listening for connections at: amqp://activemq:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 11:12:05,088 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 11:12:05,128 | INFO  | Listening for connections at: stomp://activemq:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 11:12:05,135 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 11:12:05,158 | INFO  | Listening for connections at: mqtt://activemq:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 11:12:05,160 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 11:12:05,418 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@4c1f22f3{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-04-15 11:12:05,533 | INFO  | Listening for connections at ws://activemq:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-04-15 11:12:05,536 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 11:12:05,537 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:activemq-46035-1618485124302-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-04-15 11:12:05,543 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-04-15 11:12:06,762 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-04-15 11:12:06,987 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-15 11:12:06,988 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-15 11:12:07,099 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-04-15 11:12:08,057 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-04-15 11:12:08,199 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-04-15 11:16:21,018 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Thu Apr 15 11:16:21 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-15 11:16:22,943 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-04-15 11:16:23,096 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-15 11:16:23,258 | INFO  | Recovering from the journal @1:303887 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-15 11:16:23,261 | INFO  | Recovery replayed 24 operations from the journal in 0.128 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-15 11:16:23,270 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-04-15 11:16:23,404 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:activemq-41975-1618485383280-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-04-15 11:16:23,603 | INFO  | Listening for connections at: tcp://activemq:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 11:16:23,610 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 11:16:23,631 | INFO  | Listening for connections at: amqp://activemq:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 11:16:23,633 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 11:16:23,636 | INFO  | Listening for connections at: stomp://activemq:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 11:16:23,638 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 11:16:23,640 | INFO  | Listening for connections at: mqtt://activemq:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 11:16:23,642 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 11:16:23,768 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@4c1f22f3{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-04-15 11:16:23,829 | INFO  | Listening for connections at ws://activemq:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-04-15 11:16:23,832 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 11:16:23,833 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:activemq-41975-1618485383280-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-04-15 11:16:23,834 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-04-15 11:16:24,873 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-04-15 11:16:25,251 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
